,1,1:0.52076 2:0.922222 3:0.212121 5:0.223514 6:0.391176 7:0.740157 8:0.874016 9:0.681102 10:0.177471 13:1 47:1
169,0,1:0.230115 2:0.875 3:0.0454545 5:0.223514 6:0.133905 7:0.830709 8:0.933071 9:0.645669 10:0.132023 14:1 24:1
170,0,1:0.506753 2:0.363889 3:0.242424 4:0.107373 5:0.267442 6:0.312913 7:0.96063 8:0.905512 9:0.437008 10:0.108881 13:1 27:1
171,0,1:0.490245 2:0.358333 3:0.393939 4:0.151754 5:0.29199 6:0.301813 7:0.992126 8:0.84252 9:0.287402 10:0.194619 13:1 27:1
172,0,1:0.156078 2:0.9 3:0.19697 4:0.0300644 5:0.22093 6:0.18238 7:0.73622 8:0.889764 9:0.704724 10:0.13983 14:1 18:1
173,1,1:0.434717 2:0.230556 3:0.166667 4:0.198282 5:0.248062 6:0.222987 7:0.929134 8:0.866142 9:0.448819 10:0.336819 11:1 26:1
174,0,1:0.174087 2:0.508333 3:0.439394 5:0.223514 6:0.208655 7:0.84252 8:0.96063 9:0.562992 10:0.121288 14:1 15:1
175,0,1:0.271136 2:0.977778 3:0.19697 4:0.347173 5:0.428941 6:0.218069 7:0.779528 8:0.858268 9:0.622047 10:0.0924299 14:1 20:1
176,0,1:0.675838 2:0.0277778 3:0.257576 4:0.0644238 5:0.248062 6:0.503442 7:0.783465 8:0.799213 9:0.543307 10:0.468423 11:1 37:1
177,1,1:0.617809 2:0.211111 3:0.181818 4:0.391553 5:0.268734 6:0.0885204 7:0.925197 8:0.854331 9:0.437008 10:0.154747 13:1 46:1
178,0,1:0.234617 2:0.311111 3:0.393939 4:0.198282 5:0.396641 6:0.125053 7:0.996063 8:0.799213 9:0.240157 10:0.200753 14:1 17:1
179,0,1:0.264632 2:0.0527778 3:0.318182 4:0.0773085 5:0.290698 6:0.143319 7:0.783465 8:0.744094 9:0.472441 10:0.104559 14:1 24:1
180,1,1:0.716858 2:0.963889 3:0.0454545 4:0.257695 5:0.258398 6:0.80933 7:0.838583 8:0.92126 9:0.625984 10:0.0837864 11:1 36:1
181,1,1:0.486743 2:0.983333 3:0.136364 4:0.365068 5:0.307494 6:0.273008 7:0.807087 8:0.88189 9:0.61811 10:0.147358 13:1 25:1
182,0,1:0.246623 2:0.908333 3:0.257576 4:0.10952 5:0.315245 6:0.212309 7:0.692913 8:0.858268 9:0.712598 10:0.0893629 14:1 24:1
183,0,1:0.586793 2:0.275 3:0.106061 4:0.0300644 5:0.22739 6:0.352958 7:0.917323 8:0.905512 9:0.511811 10:0.550955 11:1 37:1
184,1,1:0.597799 2:0.586111 3:0.348485 4:0.346457 5:0.531008 6:0.212309 7:0.76378 8:1 9:0.732283 10:0.04503 13:1 27:1
185,0,1:0.18009 2:0.355556 3:0.348485 4:0.0887616 5:0.302326 6:0.197555 7:0.984252 8:0.862205 9:0.326772 10:0.109438 14:1 17:1
186,1,1:0.685343 2:0.322222 3:0.272727 4:0.386543 5:0.341085 6:0.0927357 7:0.976378 8:0.866142 9:0.370079 10:0.285376 11:1 36:1
187,0,1:0.276138 2:0.286111 3:0.30303 4:0.0608447 5:0.255814 6:0.133343 7:0.980315 8:0.826772 9:0.314961 10:0.131326 14:1 20:1
188,0,1:0.254627 2:0.969444 3:0.363636 4:0.128848 5:0.313953 6:0.0448223 7:0.661417 8:0.755906 9:0.61811 10:0.0508853 14:1 24:1
189,0,1:0.247624 2:0.869444 3:0.348485 4:0.271296 5:0.315245 6:0.160461 7:0.594488 8:0.846457 9:0.787402 10:0.137181 14:1 24:1
190,0,1:0.243622 2:0.813889 3:0.333333 4:0.380816 5:0.492248 6:0.0879584 7:0.594488 8:0.897638 9:0.846457 10:0.225847 14:1 24:1
191,1,1:0.477239 2:0.169444 3:0.348485 4:0.107373 5:0.303618 6:0.194183 7:0.909449 8:0.73622 9:0.30315 10:0.169106 13:1 46:1
192,0,1:0.2006 2:0.327778 3:0.318182 4:0.0887616 5:0.273902 6:0.0777013 7:0.984252 8:0.854331 9:0.330709 10:0.242576 14:1 17:1
193,1,1:0.634317 2:0.438889 3:0.242424 4:0.0300644 5:0.219638 6:0.418856 7:0.929134 8:0.948819 9:0.511811 10:0.151122 13:1 47:1
194,0,1:0.176088 2:0.425 3:0.530303 4:0.0644238 5:0.263566 6:0.224392 7:0.933071 8:0.858268 9:0.314961 10:0.0125471 14:1 17:1
195,1,1:0.625313 2:0.830556 3:0.121212 4:0.115963 5:0.24031 6:0.284952 7:0.775591 8:0.933071 9:0.708661 10:0.341837 13:1 46:1
196,0,1:0.161081 2:0.375 3:0.333333 5:0.223514 6:0.167065 7:0.976378 8:0.885827 9:0.366142 10:0.15391 14:1 17:1
197,0,1:0.175588 2:0.0944444 3:0.166667 4:0.0214746 5:0.235142 6:0.102852 7:0.862205 8:0.850394 9:0.519685 10:0.219573 14:1 17:1
198,0,1:0.165083 2:0.313889 3:0.0757576 5:0.223514 6:0.134467 7:0.905512 8:0.92126 9:0.543307 10:0.186533 14:1 18:1
199,0,1:0.234117 2:0.891667 3:0.348485 4:0.107373 5:0.271318 6:0.182661 7:0.610236 8:0.826772 9:0.755906 10:0.05688 14:1 24:1
200,1,1:0.518259 2:0.233333 3:0.136364 4:0.448103 5:0.431525 6:0.0549389 7:0.917323 8:0.885827 9:0.484252 10:0.164924 13:1 25:1
201,0,1:0.174087 2:0.233333 3:0.287879 4:0.0479599 5:0.26615 6:0.197134 7:0.956693 8:0.80315 9:0.326772 10:0.0676147 14:1 16:1
202,1,1:0.531766 2:0.0388889 3:0.272727 4:0.471009 5:0.299742 6:0.16847 7:0.791339 8:0.787402 9:0.523622 10:0.114178 13:1 47:1
203,0,1:0.317159 2:0.977778 3:0.212121 4:0.0429492 5:0.236434 6:0.0340031 7:0.76378 8:0.84252 9:0.622047 10:0.228775 14:1 19:1
204,0,1:0.297649 2:0.972222 3:0.393939 4:0.136006 5:0.351421 6:0.12983 7:0.649606 8:0.740157 9:0.606299 10:0.0879688 14:1 24:1
205,1,1:0.392696 2:0.025 3:0.484848 4:0.150322 5:0.335917 6:0.119011 7:0.661417 8:0.629921 9:0.448819 10:0.242576 13:1 47:1
206,0,1:0.13907 2:0.836111 3:0.409091 4:0.0608447 5:0.255814 6:0.158634 7:0.535433 8:0.854331 9:0.854331 10:0.0879688 14:1 24:1
207,0,1:0.45923 2:0.1 3:0.136364 4:0.375805 5:0.27907 6:0.0252916 7:0.866142 8:0.870079 9:0.535433 10:0.117803 13:1 25:1
208,0,1:0.261131 2:0.108333 3:0.333333 4:0.121689 5:0.232558 6:0.120697 7:0.846457 8:0.73622 9:0.385827 10:0.138296 14:1 24:1
209,1,1:0.502751 2:0.355556 3:0.121212 4:0.322835 5:0.30491 6:0.385134 7:0.92126 8:0.925197 9:0.523622 10:0.378224 11:1 26:1
210,0,1:0.195098 2:0.322222 3:0.439394 4:0.107373 5:0.290698 6:0.101307 7:1 8:0.779528 9:0.192913 10:0.218876 14:1 17:1
211,0,1:0.254127 2:0.191667 3:0.30303 4:0.130279 5:0.297158 6:0.0493185 7:0.933071 8:0.771654 9:0.322835 10:0.0886658 14:1 18:1
212,1,1:0.466733 2:0.238889 3:0.106061 4:0.163207 5:0.228682 6:0.402136 7:0.905512 8:0.901575 9:0.519685 10:0.318137 11:1 26:1
213,0,1:0.221611 2:0.322222 3:0.393939 4:0.182534 5:0.364341 6:0.139104 7:1 8:0.80315 9:0.240157 10:0.185696 14:1 17:1
214,0,1:0.188594 2:0.466667 3:0.287879 4:0.107373 5:0.294574 6:0.152311 7:0.909449 8:0.96063 9:0.531496 10:0.169246 14:1 17:1
215,0,1:0.283142 3:0.166667 4:0.360057 5:0.328165 6:0.119854 7:0.80315 8:0.866142 9:0.602362 10:0.187927 14:1 24:1
216,1,1:0.483742 2:0.0305556 3:0.106061 4:0.26199 5:0.317829 6:0.372067 7:0.838583 8:0.885827 9:0.590551 10:0.376969 11:1 43:1
217,0,1:0.26063 2:0.361111 3:0.409091 4:0.163207 5:0.403101 6:0.0421526 7:0.992126 8:0.834646 9:0.271654 10:0.258609 14:1 17:1
218,1,1:0.497249 2:0.108333 3:0.151515 4:0.250537 5:0.294574 6:0.296333 7:0.870079 8:0.862205 9:0.519685 10:0.255681 11:1 26:1
219,0,1:0.25963 2:0.230556 3:0.333333 4:0.0429492 5:0.244186 6:0.100183 7:0.96063 8:0.775591 9:0.283465 10:0.215949 14:1 19:1
220,1,1:0.552776 2:0.233333 3:0.287879 4:0.0887616 5:0.264858 6:0.647323 7:0.956693 8:0.80315 9:0.326772 10:0.199916 11:1 43:1
221,1,1:0.476238 2:0.316667 3:0.121212 4:0.23622 5:0.280362 6:0.329493 7:0.925197 8:0.913386 9:0.507874 10:0.195176 11:1 43:1
222,0,1:0.493747 2:0.388889 3:0.257576 4:0.0773085 5:0.26615 6:0.316987 7:0.956693 8:0.917323 9:0.444882 10:0.141503 13:1 27:1
223,1,1:0.525263 2:0.213889 3:0.151515 4:0.0858984 5:0.231266 6:0.668681 7:0.917323 8:0.870079 9:0.468504 10:0.208978 11:1 44:1
224,1,1:0.557779 2:0.944444 3:0.212121 4:0.228346 5:0.316537 6:0.22088 7:0.748031 8:0.862205 9:0.65748 10:0.351875 13:1 47:1
225,1,1:0.6003 2:0.425 3:0.19697 4:0.0909091 5:0.251938 6:0.19615 7:0.925197 8:0.944882 9:0.523622 10:0.361634 11:1 43:1
226,0,1:0.30015 2:0.0361111 3:0.136364 4:0.137437 5:0.251938 6:0.101447 7:0.830709 8:0.870079 9:0.574803 10:0.171895 14:1 20:1
227,1,1:0.604802 2:0.308333 3:0.121212 4:0.228346 5:0.235142 6:0.17114 7:0.92126 8:0.909449 9:0.507874 10:0.218179 11:1 43:1
228,0,1:0.224612 2:0.0305556 3:0.484848 4:0.10952 5:0.27261 6:0.0932977 7:0.661417 8:0.61811 9:0.433071 10:0.0878294 14:1 24:1
229,1,1:0.492246 2:0.208333 3:0.5 4:0.0887616 5:0.299742 6:0.315723 7:0.940945 8:0.633858 9:0.106299 10:0.271156 13:1 27:1
230,0,1:0.203602 2:0.138889 3:0.106061 5:0.223514 6:0.173247 7:0.88189 8:0.88189 9:0.531496 10:0.0897811 14:1 17:1
231,1,1:0.50075 2:0.261111 3:0.378788 4:0.287759 5:0.368217 6:0.348883 7:0.984252 8:0.76378 9:0.224409 10:0.0503276 13:1 24:1
232,0,1:0.269635 2:0.213889 3:0.181818 4:0.107373 5:0.277778 6:0.0961079 7:0.925197 8:0.854331 9:0.440945 10:0.183466 14:1 16:1
233,1,1:0.403202 3:0.151515 4:0.136006 5:0.264858 6:0.130673 7:0.811024 8:0.874016 9:0.606299 10:0.240903 11:1 43:1
234,0,1:0.251626 2:0.225 3:0.318182 4:0.0680029 5:0.276486 6:0.0626669 7:0.956693 8:0.775591 9:0.287402 10:0.0674753 14:1 24:1
235,1,1:0.551776 2:0.3 3:0.136364 4:0.107373 5:0.228682 6:0.539553 7:0.929134 8:0.905512 9:0.492126 10:0.184023 11:1 44:1
236,1,1:0.413207 2:0.0222222 3:0.151515 4:0.182534 5:0.343669 6:0.125193 7:0.818898 8:0.862205 9:0.582677 10:0.255123 13:1 45:1
237,0,1:0.152576 2:0.111111 3:0.242424 5:0.223514 6:0.16566 7:0.866142 8:0.80315 9:0.448819 10:0.104838 14:1 31:1
238,1,1:0.646323 2:0.738889 3:0.227273 4:0.0909091 5:0.244186 6:0.795841 7:0.712598 8:0.964567 9:0.799213 10:0.342953 11:1 36:1
239,0,1:0.272636 2:0.794444 3:0.151515 4:0.173228 5:0.401809 6:0.194604 7:0.759843 8:0.944882 9:0.732283 10:0.102886 14:1 24:1
240,1,1:0.457729 2:0.661111 3:0.333333 4:0.10952 5:0.245478 6:0.224814 7:0.685039 8:0.992126 9:0.826772 10:0.174822 13:1 47:1
241,1,1:0.529265 2:0.805556 3:0.257576 4:0.2398 5:0.372093 6:0.228186 7:0.665354 8:0.925197 9:0.807087 10:0.353269 13:1 46:1
242,1,1:0.593797 2:0.4 3:0.19697 4:0.150322 5:0.226098 6:0.449628 7:0.937008 8:0.933071 9:0.5 10:0.0798829 11:1 43:1
243,1,1:0.47924 2:0.0694444 3:0.227273 4:0.150322 5:0.25323 6:0.195588 7:0.834646 8:0.814961 9:0.507874 10:0.359543 13:1 47:1
244,0,1:0.16008 2:0.311111 3:0.378788 4:0.0214746 5:0.229974 6:0.199663 7:0.996063 8:0.80315 9:0.248031 10:0.0748641 14:1 16:1
245,0,1:0.474737 2:0.702778 3:0.227273 5:0.223514 6:0.269917 7:0.724409 8:0.980315 9:0.795276 10:0.148892 13:1 27:1
246,0,1:0.292646 2:0.297222 3:0.287879 4:0.0214746 5:0.232558 6:0.0840242 7:0.976378 8:0.84252 9:0.34252 10:0.178726 14:1 19:1
247,1,1:0.648824 2:0.819444 3:0.272727 4:0.250537 5:0.280362 6:0.179711 7:0.653543 8:0.913386 9:0.807087 10:0.281193 13:1 46:1
248,0,1:0.758879 2:0.0444444 3:0.0606061 4:0.156049 5:0.222222 6:0.612196 7:0.850394 8:0.909449 9:0.598425 10:0.550955 11:1 54:1
249,0,1:0.161081 2:0.344444 3:0.439394 4:0.0773085 5:0.289406 6:0.181397 7:0.996063 8:0.80315 9:0.220472 10:0.0917329 14:1 17:1
250,1,1:0.536768 2:0.05 3:0.030303 4:0.347173 5:0.24031 6:0.60784 7:0.854331 8:0.92126 9:0.606299 10:0.640876 11:1 37:1
251,1,1:0.658829 2:0.769444 3:0.166667 4:0.14388 5:0.276486 6:0.0295068 7:0.744094 8:0.952756 9:0.759843 10:0.365259 13:1 45:1
252,1,1:0.490245 2:0.197222 3:0.212121 4:0.34932 5:0.308786 6:0.333005 7:0.925197 8:0.838583 9:0.42126 10:0.364701 11:1 26:1
253,0,1:0.197099 2:0.330556 3:0.378788 4:0.0479599 5:0.25969 6:0.0666011 7:0.996063 8:0.826772 9:0.275591 10:0.254566 14:1 17:1
254,0,1:0.233117 2:0.986111 3:0.166667 5:0.223514 6:0.206688 7:0.791339 8:0.866142 9:0.614173 10:0.0669176 14:1 24:1
255,0,1:0.225113 2:0.380556 3:0.136364 5:0.223514 6:0.0133483 7:0.925197 8:0.933071 9:0.523622 10:0.00934058 14:1 25:1
256,0,1:0.252626 2:0.141667 3:0.151515 4:0.319256 5:0.443152 6:0.134467 7:0.885827 8:0.862205 9:0.5 10:0.200335 14:1 20:1
257,0,1:0.436218 2:0.166667 3:0.121212 4:0.279885 5:0.264858 6:0.0214978 7:0.889764 8:0.88189 9:0.519685 10:0.118082 13:1 25:1
258,0,1:0.275138 2:0.286111 3:0.136364 4:0.136006 5:0.29199 6:0.103274 7:0.929134 8:0.897638 9:0.480315 10:0.174683 14:1 16:1
259,1,1:0.29965 2:0.816667 3:0.242424 4:0.0214746 5:0.231266 6:0.120697 7:0.688976 8:0.925197 9:0.787402 10:0.0754217 14:1 24:1
260,1,1:0.444222 2:0.913889 3:0.287879 4:0.14388 5:0.315245 6:0.123367 7:0.673228 8:0.84252 9:0.712598 10:0.308518 13:1 47:1
261,0,1:0.213107 2:0.316667 3:0.333333 4:0.151754 5:0.342377 6:0.138261 7:0.992126 8:0.830709 9:0.299213 10:0.18486 14:1 17:1
262,0,1:0.192596 2:0.0944444 3:0.136364 5:0.223514 6:0.215962 7:0.862205 8:0.870079 9:0.53937 10:0.150565 14:1 31:1
263,0,1:0.228114 2:0.372222 3:0.212121 4:0.0300644 5:0.24031 6:0.15203 7:0.948819 8:0.917323 9:0.464567 10:0.0253729 14:1 20:1
264,0,1:0.424212 2:0.0777778 3:0.0757576 4:0.171797 5:0.23385 6:0.00421526 7:0.858268 8:0.905512 9:0.582677 10:0.0987035 13:1 31:
265,1,1:0.471736 2:0.269444 3:0.181818 4:0.0858984 5:0.241602 6:0.0626669 7:0.940945 8:0.877953 9:0.440945 10:0.359822 13:1 25:1
266,0,1:0.148574 2:0.05 3:0.424242 5:0.223514 6:0.169594 7:0.73622 8:0.669291 9:0.42126 10:0.133835 14:1 31:1
267,1,1:0.527264 2:0.147222 3:0.166667 4:0.421618 5:0.443152 6:0.175917 7:0.893701 8:0.846457 9:0.476378 10:0.211209 13:1 46:1
268,0,1:0.255128 2:0.913889 3:0.424242 4:0.0608447 5:0.267442 6:0.114655 7:0.562992 8:0.767717 9:0.728346 10:0.147776 14:1 24:1
269,1,1:0.647824 2:0.566667 3:0.136364 4:0.434503 5:0.315245 6:0.0269777 7:0.846457 8:0.976378 9:0.661417 10:0.341419 13:1 37:1
270,0,1:0.214607 2:0.830556 3:0.106061 4:0.0214746 5:0.223514 6:0.195307 7:0.787402 8:0.933071 9:0.69685 10:0.108881 14:1 31:1
271,0,1:0.185593 2:0.263889 3:0.378788 4:0.0858984 5:0.26615 6:0.098356 7:0.984252 8:0.759843 9:0.220472 10:0.221804 14:1 17:1
272,0,1:0.306653 2:0.155556 3:0.272727 4:0.395132 5:0.392765 6:0.114093 7:0.901575 8:0.779528 9:0.374016 10:0.201868 14:1 20:1
273,0,1:0.255628 2:0.255556 3:0.257576 4:0.273443 5:0.447028 6:0.123929 7:0.96063 8:0.834646 9:0.358268 10:0.206608 14:1 20:1
274,0,1:0.291646 2:0.838889 3:0.272727 4:0.163207 5:0.313953 6:0.14093 7:0.653543 8:0.901575 9:0.795276 10:0.125749 14:1 24:1
275,0,1:0.258629 2:0.336111 3:0.287879 4:0.151754 5:0.333333 6:0.181116 7:0.980315 8:0.870079 9:0.362205 10:0.138018 14:1 17:1
276,1,1:0.557779 2:0.0194444 3:0.424242 4:0.173228 5:0.312661 6:0.274835 7:0.685039 8:0.677165 9:0.488189 10:0.255402 13:1 47:1
277,1,1:0.517759 2:0.202778 3:0.19697 4:0.287759 5:0.28553 6:0.249965 7:0.925197 8:0.838583 9:0.42126 10:0.405967 13:1 40:1
278,0,1:0.6008 2:0.569444 3:0.227273 4:0.282749 5:0.326873 6:0.228608 7:0.826772 8:0.992126 9:0.685039 10:0.497003 11:1 36:1
279,0,1:0.257129 2:0.141667 3:0.454545 4:0.107373 5:0.290698 6:0.0865533 7:0.858268 8:0.629921 9:0.216535 10:0.0582741 14:1 17:1
280,0,1:0.192596 2:0.338889 3:0.484848 4:0.0858984 5:0.284238 6:0.107349 7:1 8:0.767717 9:0.165354 10:0.213021 14:1 17:1
281,0,1:0.292646 2:0.963889 3:0.242424 4:0.273443 5:0.29845 6:0.0868343 7:0.740157 8:0.834646 9:0.637795 10:0.167991 14:1 24:1
282,0,1:0.225613 2:0.0305556 3:0.439394 4:0.228346 5:0.379845 6:0.126458 7:0.69685 8:0.665354 9:0.46063 10:0.194619 14:1 24:1
283,1,1:0.387194 2:0.261111 3:0.287879 4:0.184681 5:0.329457 6:0.0637909 7:0.968504 8:0.818898 9:0.330709 10:0.230169 11:1 26:1
284,1,1:0.708354 2:0.558333 3:0.19697 4:0.24481 5:0.268734 6:0.458761 7:0.84252 8:0.988189 9:0.665354 10:0.170919 13:1 46:1
285,0,1:0.226113 2:0.463889 3:0.272727 4:0.258411 5:0.391473 6:0.167908 7:0.913386 8:0.96063 9:0.531496 10:0.162833 14:1 20:1
286,0,1:0.15908 2:0.925 3:0.287879 4:0.163207 5:0.317829 6:0.137136 7:0.677165 8:0.830709 9:0.692913 10:0.113202 14:1 24:1
287,0,1:0.203102 2:0.025 3:0.318182 5:0.223514 6:0.0549389 7:0.751969 8:0.755906 9:0.523622 10:0.0917329 14:1 24:1
288,0,1:0.524762 2:0.3 3:0.318182 4:0.0680029 5:0.236434 6:0.33146 7:0.984252 8:0.830709 9:0.311024 10:0.0740276 13:1 27:1
289,0,1:0.281141 2:0.380556 3:0.136364 4:0.410165 5:0.372093 6:0.11058 7:0.925197 8:0.933071 9:0.523622 10:0.17064 14:1 20:1
290,1,1:0.533767 2:0.577778 3:0.227273 4:0.214746 5:0.249354 6:0.791485 7:0.818898 8:0.996063 9:0.692913 10:0.480413 11:1 37:1
291,0,1:0.210105 2:0.141667 3:0.0909091 5:0.223514 6:0.0805115 7:0.877953 8:0.889764 9:0.543307 10:0.110414 14:1 18:1
292,1,1:0.535268 2:0.361111 3:0.121212 4:0.107373 5:0.245478 6:0.653506 7:0.917323 8:0.929134 9:0.531496 10:0.361076 11:1 36:1
293,0,1:0.601801 2:0.441667 3:0.287879 4:0.298497 5:0.406977 6:0.181256 7:0.929134 8:0.944882 9:0.496063 10:0.449463 11:1 43:1
294,0,1:0.275138 2:0.119444 3:0.348485 4:0.107373 5:0.250646 6:0.111564 7:0.858268 8:0.724409 9:0.354331 10:0.14694 14:1 24:1
295,0,1:0.217109 2:0.258333 3:0.19697 4:0.0479599 5:0.239018 6:0.0227624 7:0.948819 8:0.862205 9:0.417323 10:0.05451 14:1 25:1
296,1,1:0.535268 2:0.122222 3:0.242424 4:0.423049 5:0.307494 6:0.379092 7:0.874016 8:0.80315 9:0.440945 10:0.266416 11:1 43:1
297,0,1:0.230615 2:0.816667 3:0.363636 4:0.176807 5:0.357881 6:0.0999016 7:0.566929 8:0.885827 9:0.854331 10:0.153353 14:1 24:1
298,0,1:0.141571 2:0.0888889 3:0.0909091 5:0.223514 6:0.111985 7:0.862205 8:0.889764 9:0.566929 10:0.219852 14:1 15:1
299,1,1:0.394697 2:0.438889 3:0.0757576 5:0.223514 6:0.00421526 7:0.889764 8:0.948819 9:0.586614 10:0.117803 13:1 31:1
300,1,1:0.564782 2:0.0805556 3:0.272727 4:0.289191 5:0.410853 6:0.277926 7:0.830709 8:0.775591 9:0.46063 10:0.392862 13:1 46:1
301,1,1:0.494247 2:0.5 3:0.106061 4:0.107373 5:0.244186 6:0.302234 7:0.877953 8:0.964567 9:0.614173 10:0.319532 13:1 40:1
302,1,1:0.58079 2:0.438889 3:0.227273 4:0.0959198 5:0.217054 6:0.129268 7:0.925197 8:0.948819 9:0.519685 10:0.0998188 13:1 38:1
303,0,1:0.308154 2:0.936111 3:0.106061 4:0.258411 5:0.422481 6:0.0585921 7:0.80315 8:0.905512 9:0.649606 10:0.05451 14:1 16:1
304,0,1:0.17909 2:0.433333 3:0.318182 5:0.223514 6:0.205564 7:0.937008 8:0.933071 9:0.464567 10:0.134672 14:1 31:1
305,0,1:0.23962 2:0.352778 3:0.363636 4:0.219041 5:0.405685 6:0.098356 7:0.988189 8:0.850394 9:0.311024 10:0.226683 14:1 17:1
306,0,1:0.165583 2:0.408333 3:0.424242 4:0.0429492 5:0.264858 6:0.202473 7:0.96063 8:0.88189 9:0.346457 10:0.112505 14:1 17:1
307,1,1:0.525263 2:0.272222 3:0.0757576 4:0.151754 5:0.302326 6:0.0644935 7:0.897638 8:0.917323 9:0.543307 10:0.0414053 13:1 45:1
308,0,1:0.241621 2:0.377778 3:0.272727 4:0.0680029 5:0.268734 6:0.139385 7:0.964567 8:0.905512 9:0.42126 10:0.131326 14:1 17:1
309,0,1:0.507254 2:0.00277778 3:0.166667 4:0.0644238 5:0.282946 6:0.273992 7:0.80315 8:0.862205 9:0.598425 10:0.16576 13:1 37:1
310,1,1:0.688844 2:0.175 3:0.0757576 4:0.395848 5:0.337209 6:0.823802 7:0.885827 8:0.901575 9:0.547244 10:0.340862 11:1 43:1
311,0,1:0.278639 2:0.05 3:0.454545 4:0.0773085 5:0.302326 6:0.141633 7:0.716535 8:0.641732 9:0.405512 10:0.0991217 14:1 24:1
312,0,1:0.486743 2:0.361111 3:0.348485 4:0.125268 5:0.270026 6:0.307292 7:0.984252 8:0.866142 9:0.330709 10:0.185278 13:1 27:1
313,0,1:0.189595 2:0.00555556 3:0.545455 4:0.0214746 5:0.250646 6:0.164395 7:0.574803 8:0.57874 9:0.472441 10:0.05688 14:1 24:1
314,0,1:0.232116 2:0.0972222 3:0.333333 5:0.223514 6:0.065477 7:0.834646 8:0.732283 9:0.397638 10:0.05451 14:1 31:1
315,1,1:0.569785 2:0.944444 3:0.106061 4:0.0773085 5:0.244186 6:0.418435 7:0.807087 8:0.905512 9:0.641732 10:0.867698 11:1 43:1
316,0,1:0.229615 2:0.330556 3:0.530303 4:0.0959198 5:0.322997 6:0.0476324 7:1 8:0.728346 9:0.106299 10:0.258051 14:1 17:1
317,1,1:0.497749 2:0.452778 3:0.136364 4:0.204009 5:0.229974 6:0.456091 7:0.901575 8:0.956693 9:0.574803 10:0.41461 11:1 26:1
318,0,1:0.174087 2:0.963889 3:0.424242 4:0.0300644 5:0.245478 6:0.231558 7:0.606299 8:0.712598 9:0.61811 10:0.026767 14:1 28:1
319,1,1:0.481741 2:0.944444 3:0.212121 4:0.0773085 5:0.248062 6:0.354363 7:0.748031 8:0.862205 9:0.65748 10:0.154189 13:1 45:1
320,1,1:0.485743 2:0.794444 3:0.30303 4:0.0479599 5:0.257106 6:0.299283 7:0.637795 8:0.925197 9:0.834646 10:0.197407 13:1 27:1
321,0,1:0.297649 2:0.961111 3:0.030303 4:0.300644 5:0.414729 6:0.143881 7:0.846457 8:0.925197 9:0.622047 10:0.169525 14:1 20:1
322,0,1:0.242121 2:0.975 3:0.348485 4:0.259127 5:0.395349 6:0.135731 7:0.685039 8:0.767717 9:0.610236 10:0.171895 14:1 24:1
323,1,1:0.586293 2:0.702778 3:0.0909091 4:0.23121 5:0.299742 6:0.322748 7:0.814961 8:0.96063 9:0.688976 10:0.157117 11:1 43:1
324,0,1:0.158079 2:0.05 3:0.363636 4:0.0214746 5:0.231266 6:0.177322 7:0.76378 8:0.720472 9:0.46063 10:0.119755 14:1 31:1
325,1,1:0.621311 2:0.841667 3:0.212121 4:0.198282 5:0.224806 6:0.477589 7:0.712598 8:0.917323 9:0.755906 10:0.0879688 11:1 43:1
326,0,1:0.123062 2:0.111111 3:0.393939 5:0.223514 6:0.0762962 7:0.830709 8:0.677165 9:0.322835 10:0.113621 14:1 24:1
327,0,1:0.222611 2:0.375 3:0.212121 4:0.202577 5:0.405685 6:0.195588 7:0.948819 8:0.917323 9:0.464567 10:0.131326 14:1 17:1
328,0,1:0.667834 2:0.197222 3:0.151515 4:0.0429492 5:0.229974 6:0.523114 7:0.909449 8:0.870079 9:0.476378 10:0.439983 11:1 37:1
329,1,1:0.683842 2:0.875 3:0.0757576 4:0.292054 5:0.289406 6:0.0547984 7:0.811024 8:0.929134 9:0.661417 10:0.148473 13:1 46:1
330,1,1:0.408204 2:0.116667 3:0.19697 4:0.0429492 5:0.241602 6:0.155965 7:0.874016 8:0.830709 9:0.480315 10:0.217482 13:1 45:1
331,1,1:0.401701 2:0.9 3:0.0909091 4:0.440945 5:0.290698 6:0.0762962 7:0.807087 8:0.917323 9:0.661417 10:0.246062 11:1 43:1
332,0,1:0.287144 2:0.911111 3:0.348485 4:0.167502 5:0.325581 6:0.0962484 7:0.622047 8:0.814961 9:0.728346 10:0.180538 14:1 24:1
333,0,1:0.271136 2:0.927778 3:0.272727 4:0.128848 5:0.290698 6:0.11058 7:0.692913 8:0.84252 9:0.688976 10:0.214136 14:1 25:1
334,0,1:0.223112 2:0.294444 3:0.393939 4:0.212598 5:0.379845 6:0.15203 7:0.996063 8:0.783465 9:0.224409 10:0.175101 14:1 17:1
335,0,1:0.142571 2:0.0611111 3:0.106061 5:0.223514 6:0.181397 7:0.850394 8:0.885827 9:0.574803 10:0.169106 14:1 31:1
336,0,1:0.226113 2:0.144444 3:0.121212 5:0.223514 6:0.136012 7:0.885827 8:0.877953 9:0.519685 10:0.127143 14:1 28:1
337,0,1:0.17959 2:0.00833333 3:0.439394 4:0.0909091 5:0.294574 6:0.113953 7:0.661417 8:0.677165 9:0.515748 10:0.150565 14:1 24:1
338,0,1:0.251126 2:0.913889 3:0.469697 4:0.0680029 5:0.27907 6:0.0238865 7:0.519685 8:0.73622 9:0.728346 10:0.017287 14:1 24:1
